building_id,count,mean,std,min,25%,50%,75%,max
338,217.0,101.36824884792627,15.333411070841924,82.17,92.06,96.18,102.17,143.51
339,217.0,13.205391705069124,1.3695778474099458,11.29,11.51,14.26,14.37,14.65
340,217.0,21.06294930875576,16.571419856974302,7.51,10.86,12.63,18.88,57.03
341,217.0,137.9873271889401,21.013898030008615,101.65,122.62,134.98,147.09,190.06
342,217.0,40.12811059907835,13.700228459393042,15.24,30.16,37.4,48.2,76.44
343,217.0,29.8015668202765,11.136495074021665,18.43,19.76,23.91,42.51,50.9
344,217.0,127.77917050691245,29.485165326122146,80.3,103.54,119.15,151.53,210.5
345,217.0,2.3977880184331792,0.5970007531822903,1.44,1.96,2.32,2.52,4.04
346,217.0,32.27290322580645,1.197417883536746,29.69,31.21,32.53,33.12,35.47
347,217.0,118.7958064516129,35.98465531279804,89.41,92.62,97.44,153.06,189.41
348,217.0,19.099124423963136,2.321848853863607,12.14,17.6,19.39,20.52,25.43
349,217.0,88.22410138248848,7.356484935129353,74.49,83.17,85.74,93.13,110.47
350,217.0,202.15760368663592,63.31377592600899,91.95,155.37,177.8,246.1,378.44
351,217.0,56.28953917050692,24.51531589997449,25.81,36.07,50.33,72.3,115.38
352,217.0,215.9523041474654,5.103599423322007,206.67,212.28,215.76,219.21,228.57
353,217.0,109.95069124423962,21.120741560300537,88.84,95.97,100.62,122.72,167.82
354,217.0,38.69036866359448,8.949282862461484,20.2,34.02,37.31,44.05,68.51
355,217.0,168.20599078341013,25.278326356560942,137.12,145.89,161.9,186.08,233.48
356,217.0,0.9064976958525347,0.31870788210371687,0.4,0.48,1.13,1.16,1.18
357,217.0,1.2326267281105991,0.8749121722190838,0.0,0.76,0.96,1.28,4.4
358,217.0,66.84327188940092,18.755883345726794,50.4,53.3,57.4,82.96,112.91
359,217.0,5.7952534562211975,1.7718569081771611,3.79,4.45,4.77,7.76,10.2
360,217.0,55.379216589861755,12.352973619894023,40.94,45.71,51.16,63.87,84.79
361,217.0,15.164746543778802,2.0680054031601496,10.08,13.95,15.04,16.29,21.85
362,217.0,7.049585253456221,1.25176035799813,5.69,6.0,6.62,8.04,12.84
363,217.0,62.73433179723502,27.300194285032333,31.83,36.13,46.24,91.04,113.74
364,217.0,144.39981566820276,27.370899979843657,99.93,121.8,137.37,160.68,236.34
365,217.0,1291.6766820276496,115.46185858949306,1096.8,1184.16,1290.72,1390.56,1521.12
366,217.0,16.208248847926267,3.8128751998511397,10.69,13.94,15.61,17.33,32.93
367,217.0,60.61437788018433,10.763354698073712,48.13,48.9,56.71,72.06,77.91
368,217.0,54.51640552995392,8.503090831376314,36.8,47.73,57.25,61.54,67.36
369,217.0,15.742764976958526,3.9195720553762277,10.5,13.12,13.68,19.13,24.95
370,217.0,28.231290322580648,12.178442482120717,10.72,18.78,25.8,32.94,70.2
371,217.0,3.817741935483871,0.47521337092846994,0.0,3.68,3.85,3.98,4.47
372,217.0,42.995345622119814,20.492138600941033,27.0,29.61,30.4,54.5,94.7
373,217.0,118.31078341013824,27.272574608428812,73.27,97.79,113.57,134.71,212.63
374,217.0,272.63926267281107,31.333993926401362,211.15,245.81,272.07,300.44,329.66
375,217.0,2000.1402304147468,268.49926881140937,1391.52,1816.33,1961.26,2214.27,2719.76
376,217.0,692.1846082949309,64.75438910448412,579.6,658.62,670.8,731.46,872.64
377,217.0,8.156405529953917,1.1396295619576549,5.51,7.47,8.03,8.66,14.58
378,217.0,34.00502304147466,2.5867567145737844,27.43,32.05,34.6,35.91,39.96
379,217.0,6.734331797235023,1.7763822579720727,4.98,5.07,5.24,8.67,8.77
380,217.0,75.87751152073731,28.507301083671493,48.27,55.34,61.64,93.22,140.95
381,217.0,12.691520737327188,7.617828138454009,6.2,8.55,10.09,13.03,36.98
382,217.0,83.00921658986177,35.87795668334968,45.47,55.18,59.86,110.31,170.67
383,217.0,21.402027649769582,4.4816861430065735,13.92,19.62,20.63,21.97,38.11
384,217.0,17.92520737327189,1.4438047980112123,15.4,16.84,17.6,18.73,24.48
385,217.0,26.22004608294931,3.102073902708723,21.13,23.5,25.67,28.24,34.77
386,217.0,41.52096774193548,6.874820097570161,26.8,37.69,41.83,44.57,56.19
387,217.0,148.18525345622118,50.87983350462745,75.36,101.72,142.33,192.18,259.49
388,217.0,39.60147465437788,8.577746544302286,26.04,34.35,39.24,48.22,53.97
389,217.0,75.05188940092167,8.883108587251222,38.59,69.35,75.66,81.26,92.36
390,217.0,85.55815668202764,26.409402669583912,47.95,63.24,76.02,109.93,166.37
391,217.0,75.63557603686637,13.751783546446331,39.49,67.12,71.5,80.08,111.86
392,217.0,83.07622119815669,26.775218426105504,52.72,57.32,78.68,105.57,150.23
393,217.0,42.75801843317972,26.097342461546045,23.41,24.57,28.51,58.46,101.27
394,217.0,19.8652534562212,4.247782543008147,12.23,17.08,18.29,22.05,31.69
395,217.0,19.463870967741936,1.9639495689043347,13.77,18.64,19.73,20.73,23.48
396,217.0,30.468294930875576,15.640633344949032,12.99,16.61,26.01,43.02,62.18
397,217.0,57.85437788018434,7.306518570140279,48.41,51.07,57.63,62.54,73.97
398,217.0,54.29451612903226,15.318052285014947,41.21,45.98,47.08,55.5,102.06
399,217.0,103.41645161290324,29.244241532541412,73.38,81.87,93.78,111.94,180.33
400,217.0,25.056129032258067,2.825520067162904,19.99,23.3,25.13,26.65,39.96
401,217.0,22.311474654377875,6.6638591755545935,9.32,16.82,22.42,27.57,35.2
402,217.0,4.618248847926267,0.8110142671320414,3.49,3.57,5.2,5.28,5.33
404,217.0,154.9900921658986,8.831032509092655,135.78,149.04,155.13,161.34,171.57
405,217.0,67.78419354838711,15.560587928628783,41.05,57.48,64.11,76.13,135.03
406,217.0,12.401566820276496,8.681066047375403,4.76,7.53,8.09,12.91,33.75
407,217.0,608.3330414746544,182.88643895760967,211.35,551.65,688.75,736.09,878.43
408,217.0,8.616728110599079,1.874666361622937,4.94,7.37,8.69,9.63,12.26
409,217.0,155.10617511520738,36.146926751015314,103.7,124.53,143.99,180.57,268.85
410,217.0,57.063041474654376,17.896322453880625,37.25,45.35,49.38,64.13,107.76
411,217.0,14.16709677419355,10.959683539752293,4.36,4.63,11.81,21.79,37.54
412,217.0,73.09267281105991,30.282034709648237,43.21,46.1,59.82,97.98,140.51
413,217.0,8.941658986175115,1.8083110633101012,5.92,7.29,8.51,10.73,12.06
414,217.0,35.47018433179723,8.490130651785224,22.65,29.31,31.42,43.12,54.25
415,217.0,26.230046082949315,8.71317358827127,17.07,19.28,22.78,34.08,51.37
416,217.0,8.492027649769586,1.8029424353422592,4.95,7.29,8.43,9.62,13.89
417,217.0,115.52714285714285,36.317060743653265,82.95,87.59,97.03,142.09,200.37
418,217.0,120.96271889400921,67.52353980814054,50.57,59.18,122.34,160.82,270.56
419,217.0,105.9364055299539,27.657773503449572,86.08,88.37,89.39,105.36,178.23
420,217.0,261.54175115207374,34.00563864835114,193.12,235.45,266.34,283.34,340.68
421,217.0,56.17096774193548,15.004743215615095,31.08,43.27,57.13,65.55,97.59
422,217.0,6.161198156682028,2.175906248490226,3.13,4.67,4.95,8.52,10.66
423,217.0,1.6785253456221199,0.6385614913928106,0.0,1.12,1.92,2.0,2.88
424,217.0,18.650092165898617,3.960923946503472,12.28,15.38,18.43,21.46,29.37
425,217.0,163.63400921658987,43.00374859909295,88.53,129.12,156.61,195.16,276.06
426,217.0,112.6852073732719,33.81576643123437,10.08,88.67,98.04,128.99,202.63
427,217.0,19.20880184331797,3.2773722596227506,15.9,17.56,18.21,18.9,28.88
428,217.0,8.975760368663595,4.281750626063182,2.51,5.71,7.28,13.88,18.51
429,217.0,13.376451612903224,2.1286282399682763,8.07,11.97,13.5,14.66,19.31
430,217.0,35.252903225806456,8.171400858801446,16.47,34.69,37.36,39.95,52.9
431,217.0,21.847788018433178,9.4404498917456,7.14,16.49,19.33,25.7,49.06
432,217.0,262.2670967741936,69.1507872023083,176.35,215.51,238.48,278.75,469.22
433,217.0,86.31400921658985,19.325795251231117,51.16,72.54,81.16,102.63,127.08
434,217.0,4.062534562211981,0.07225552621385933,3.88,4.02,4.06,4.11,4.3
435,217.0,57.44552995391705,20.493987890315644,32.38,36.45,53.69,72.89,103.78
436,217.0,11.97004608294931,2.4734610811752735,7.36,10.08,11.66,13.51,18.81
437,217.0,89.51433179723503,11.041519229227513,78.9,82.24,83.38,103.6,115.06
438,217.0,88.14041474654378,4.00551301950339,80.51,85.08,87.96,91.37,98.07
439,217.0,79.52281105990782,22.68337751906602,48.98,57.54,83.35,100.07,119.37
440,217.0,86.68488479262672,36.25808201233923,30.86,66.43,70.08,100.3,175.44
441,217.0,32.94981566820277,10.012768328264372,10.99,27.35,32.93,41.76,53.54
442,217.0,77.02188940092167,21.455175358276097,47.09,63.08,67.34,92.39,131.51
443,217.0,76.8405069124424,12.00559365081614,64.14,68.63,69.59,85.68,112.5
444,217.0,19.154884792626728,2.8358660429430844,14.16,17.13,18.86,20.9,26.48
445,217.0,144.56718894009217,35.83490843988152,102.92,114.72,128.96,177.59,231.61
446,217.0,199.54783410138245,14.692952846270234,171.3,188.02,195.73,210.92,241.38
447,217.0,68.7141935483871,38.00113039765268,10.09,22.85,85.78,106.58,115.45
448,217.0,733.1764976958525,135.13579493554718,523.64,639.1,692.77,852.29,1029.95
449,217.0,16.359493087557606,3.311286566175091,10.14,13.89,15.45,18.42,25.72
450,217.0,127.15797235023041,57.16250136703491,58.4,72.49,129.82,171.97,248.35
451,217.0,6.6403686635944705,1.0292251906592442,4.58,5.95,6.74,7.39,9.9
452,217.0,103.34645161290322,33.18796298189592,70.25,81.56,85.24,118.49,191.14
453,217.0,17.515760368663596,1.4383006619489636,13.29,16.61,17.51,18.41,22.24
454,217.0,37.938156682027646,8.893628665831931,25.46,30.42,33.15,46.53,55.11
455,217.0,12.520921658986175,2.049909907311424,8.57,10.77,12.28,14.29,17.64
456,217.0,15.901198156682028,1.7011721020335735,13.27,14.75,15.47,16.79,22.35
457,217.0,111.70308755760368,18.992969317050175,83.51,95.46,109.1,127.01,165.39
458,217.0,22.776589861751155,15.274733142558603,14.18,15.11,16.25,17.59,58.24
459,217.0,103.93801843317974,23.805199288912576,56.26,85.83,104.63,117.75,170.2
460,217.0,23.43552995391705,7.257007202510761,16.4,17.69,19.23,32.12,36.12
461,217.0,117.66281105990784,24.17466991858358,83.91,101.37,107.31,133.53,192.76
462,217.0,11.72285714285714,1.2417099704816945,9.54,10.8,11.52,12.42,16.76
463,217.0,16.18,5.026858510191179,11.36,12.66,13.07,20.13,30.48
464,217.0,16.33258064516129,2.1914800880010605,11.23,14.86,15.91,17.44,23.77
465,217.0,27.942580645161286,3.632950639146575,20.54,24.77,28.31,30.33,38.32
466,217.0,28.897142857142857,13.855783460976154,13.78,16.02,25.55,40.04,70.67
467,217.0,125.97723502304149,7.3292467594050335,112.58,121.22,124.52,132.14,148.7
468,217.0,44.35032258064516,14.488575204951454,29.16,31.74,35.82,57.71,82.17
469,217.0,23.423778801843312,1.3588794086088547,19.92,22.62,23.42,24.34,26.98
470,217.0,25.565023041474657,10.906911083091611,4.67,12.34,26.92,34.4,45.76
471,217.0,138.34391705069126,19.782736812417635,113.93,123.99,132.67,147.19,196.58
472,217.0,97.93281105990782,57.924089827455525,49.52,65.28,72.33,89.33,288.5
473,217.0,90.0784792626728,26.821006122737277,39.05,64.84,86.94,112.34,153.02
474,217.0,13.45036866359447,1.7605754142847314,8.01,12.37,13.54,14.63,18.0
475,217.0,1462.1908294930877,349.4260680324309,683.11,1303.72,1321.28,1512.84,2246.52
476,217.0,2.5891244239631335,1.8641351058279918,1.08,1.52,1.76,2.52,7.72
477,217.0,24.727096774193548,2.066027086256846,19.02,23.58,24.84,26.11,29.57
478,217.0,53.38774193548387,7.722508885631012,34.71,48.37,53.88,58.85,70.83
479,217.0,85.13861751152075,4.176404169088622,75.67,82.28,85.78,87.99,95.29
480,217.0,16.13557603686636,4.396369057926915,9.1,13.0,14.57,19.48,26.63
481,217.0,131.06875576036865,98.39080283360329,45.71,56.43,64.72,226.11,383.93
482,217.0,621.7374193548388,285.6025475327528,222.64,436.79,479.28,749.06,1319.4
483,217.0,430.1622580645161,118.01923421381184,263.61,313.7,391.11,529.18,655.99
484,217.0,64.42594470046083,9.46182021662548,46.4,57.32,62.38,70.17,84.98
485,217.0,120.13497695852534,13.42831237584811,86.0,110.66,120.82,131.2,147.36
486,217.0,201.05953917050687,46.83165268603246,131.02,159.42,193.56,243.82,307.66
487,217.0,62.63967741935485,37.53285669703153,24.67,28.3,51.58,84.49,176.35
488,217.0,84.08207373271888,27.344351350366974,49.32,60.81,75.44,103.24,165.15
489,217.0,310.3570046082949,88.97654569627687,189.67,222.56,294.13,383.22,521.51
490,217.0,112.13046082949309,25.909131447797424,78.61,95.47,102.27,136.46,163.67
491,217.0,66.91175115207372,20.577579732806534,39.77,50.11,61.57,79.83,128.97
492,217.0,165.53695852534565,75.30770611890784,107.47,112.78,117.36,194.33,312.2
493,217.0,384.5105529953917,106.80931692987328,240.63,296.16,358.26,471.54,684.6
494,217.0,59.91239631336406,20.61507230809862,37.89,43.42,53.06,74.6,117.1
495,217.0,52.31032258064516,12.852202412034462,36.82,43.3,48.05,59.29,83.79
496,217.0,42.266451612903225,8.98810998747531,32.06,34.2,37.5,51.91,59.28
497,217.0,14.490691244239631,2.4811959447543788,9.73,12.48,14.28,16.21,21.9
498,217.0,34.6589400921659,6.422393424364499,21.4,30.69,35.29,39.26,50.57
499,217.0,297.7471428571429,143.52860916950416,81.07,154.6,335.26,390.01,723.75
500,217.0,219.6689861751152,40.020857558379994,159.54,186.81,213.63,246.51,331.95
501,217.0,93.56668202764978,24.273277679589597,62.55,76.39,82.2,113.94,166.85
502,217.0,54.910276497695854,11.183966736370067,35.34,48.01,53.02,58.49,85.73
503,217.0,18.039124423963134,0.6725068278620514,16.29,17.56,18.04,18.49,20.71
504,217.0,167.722534562212,26.29871353933556,122.09,146.58,174.28,186.38,226.86
505,217.0,114.76801843317973,7.8756622437377555,97.87,107.26,118.07,119.91,125.53
506,217.0,435.282534562212,14.77196746249193,408.56,426.34,432.32,440.24,487.63
507,217.0,40.98599078341013,11.247996820006556,28.65,32.61,35.06,51.62,70.15
508,217.0,14.782027649769585,6.643445080398346,5.61,9.36,13.88,18.51,39.43
509,217.0,69.0,8.313451783438428,45.57,62.54,67.8,76.09,91.76
510,217.0,12.247880184331796,4.936631322968232,4.72,8.99,10.35,13.32,25.01
511,217.0,15.768064516129032,1.0318456744195805,13.17,15.01,15.88,16.53,17.9
512,217.0,8.160921658986176,1.859045722531832,4.12,6.68,7.96,9.32,12.56
513,217.0,127.01764976958526,63.55695646649687,38.98,73.62,116.65,187.78,217.99
514,217.0,12.830829493087558,0.8322349725266904,10.87,12.28,12.91,13.28,15.25
515,217.0,70.2736866359447,18.634966665977405,55.35,58.71,60.54,78.21,122.01
516,217.0,89.99488479262672,24.48649599704943,38.01,70.63,92.72,111.46,130.63
517,217.0,2.0016589861751153,0.4157512319583591,1.16,1.72,1.96,2.28,4.12
518,217.0,521.5598156682028,75.0851525982774,426.72,450.48,506.88,580.44,710.52
519,217.0,1262.8905069124423,63.768770484412684,1047.6,1224.36,1260.72,1302.48,1384.56
520,217.0,39.19861751152073,26.14936037611393,14.16,17.8,26.46,69.14,99.93
521,216.0,28.4337037037037,13.084408907219885,14.83,17.215,22.645000000000003,37.769999999999996,68.75
522,217.0,18.37364055299539,5.402873559832122,10.21,13.25,17.95,21.03,41.03
523,217.0,4.316313364055299,2.6811798213998417,1.44,2.12,3.92,4.44,10.96
524,217.0,150.39336405529951,20.88159588013113,113.29,134.77,147.04,167.22,193.32
525,217.0,13.48188940092166,2.242518967822691,7.83,12.05,13.82,14.99,19.09
526,217.0,26.649677419354838,1.6253744261214418,22.64,25.57,26.81,27.79,31.61
527,217.0,17.37276497695853,1.9398409883929117,13.23,16.04,17.01,18.93,23.24
529,217.0,22.499861751152075,3.0300333819305663,16.79,20.26,21.95,24.9,30.92
530,217.0,50.85944700460829,18.625786328621054,28.29,34.48,40.73,68.93,92.03
531,217.0,6.94110599078341,1.8077007784627093,3.39,6.54,7.06,7.61,12.57
532,217.0,27.993133640552998,4.648189745762653,20.62,24.68,25.96,32.79,38.86
533,217.0,48.98926267281106,13.057964449520561,27.91,39.59,46.56,54.03,88.06
534,217.0,1.1865437788018434,0.69658661101069,0.0,0.84,1.08,1.36,3.48
535,217.0,29.76115207373272,7.316855164612366,18.39,24.76,28.46,33.02,54.66
536,217.0,2.9979723502304143,1.270894821525408,1.48,2.12,2.56,3.72,6.0
537,217.0,153.82866359447004,26.371169224387973,117.26,134.12,144.52,171.93,226.02
538,217.0,4.813271889400922,1.8909180811507416,1.52,3.44,4.28,5.96,12.04
539,217.0,4.02110599078341,1.7968801854188778,0.94,1.87,5.1,5.36,6.1
540,217.0,221.61539170506913,90.87257791340721,35.49,168.33,240.87,289.98,362.97
541,217.0,1.935668202764977,0.7330893789634861,1.04,1.48,1.76,2.12,5.72
542,217.0,70.88493087557605,17.714428287567873,51.61,56.31,63.3,82.69,116.61
543,217.0,0.45142857142857146,0.2229480210852299,0.04,0.36,0.52,0.56,1.44
544,217.0,86.84866359447003,12.347114206334627,61.77,76.35,87.82,95.75,109.01
545,217.0,86.9852534562212,22.96457410752684,53.86,69.43,81.32,103.87,168.67
546,217.0,1108.4151152073734,57.31567305615614,1037.28,1068.0,1078.32,1151.52,1266.24
547,217.0,26.974654377880185,7.898667081375169,15.63,22.25,24.26,35.3,44.34
548,217.0,16.125760368663595,5.913771161426386,8.45,12.19,14.04,18.7,35.42
549,217.0,28.314976958525346,8.251978108780946,14.1,22.7,27.22,32.23,63.9
550,217.0,55.94258064516129,9.057872255166771,39.93,49.23,53.99,62.05,79.85
551,217.0,181.51004608294932,11.302269089520944,165.25,173.85,177.63,186.29,224.65
552,217.0,28.736497695852538,6.91399725538334,21.29,22.91,23.43,36.76,39.02
553,214.0,71.18453271028038,26.437617663376695,36.66,46.870000000000005,66.07,91.1325,141.66
554,217.0,68.19211981566819,29.520125528634164,36.87,44.55,52.77,81.83,142.02
556,217.0,1131.175529953917,131.9552897828861,353.86,1058.94,1142.83,1223.16,1351.05
557,217.0,34.071059907834105,2.4529555644210244,30.04,32.38,33.44,35.27,45.33
558,217.0,29.172857142857143,4.340295704089964,24.21,26.52,27.2,33.1,38.7
559,217.0,22.37963133640553,8.614812386584546,9.81,11.92,25.55,29.97,37.8
560,217.0,742.5703225806452,575.0768594737666,315.93,331.59,386.77,1508.54,2016.3
561,217.0,1095.1104608294931,676.3294450840874,623.55,635.09,662.53,1956.42,2624.28
562,217.0,371.4305529953917,81.27962904021526,271.32,307.89,360.53,429.9,544.29
563,217.0,57.375207373271884,31.269265973428002,23.65,34.64,46.5,84.76,130.48
564,217.0,12.520921658986175,2.049909907311424,8.57,10.77,12.28,14.29,17.64
565,217.0,10.591677880184333,4.466294300966046,6.75,7.25,8.25,13.0,22.25
566,217.0,0.4536456221198157,0.10398311736057547,0.254,0.359,0.49,0.53,0.804
569,217.0,267.1563778801843,18.55261523805634,240.0,253.75,261.25,277.0,316.0
570,217.0,165.25372442396312,45.928674383018055,76.032,176.256,181.44,190.08,217.728
571,217.0,35.68877142857143,19.320364633349154,15.25,17.25,31.25,48.5,72.25
572,217.0,300.62062211981566,18.173925294403116,265.3,284.3,306.075,313.45,355.725
573,217.0,14.033205069124424,5.290949594811436,8.5703,9.1318,10.7042,19.1777,24.3597
574,217.0,48.52468525345622,30.48652169693592,15.1802,20.1595,22.5295,74.0117,93.3468
575,205.0,26.756732682926827,4.888711032578429,13.675,23.825,25.625,30.4,38.05
576,217.0,129.05990783410138,13.479295886063884,99.5,119.5,129.5,139.25,158.25
577,217.0,61.680188940092165,25.494287399952142,35.0,43.5474,49.0,80.0,126.8
578,217.0,52.978929493087556,7.661285036144528,38.9676,47.6479,51.6638,57.7535,78.3197
579,212.0,2.627364622641509,0.3746155858724112,1.9075,2.37085,2.5317499999999997,2.913475,3.576
580,217.0,71.84423963133641,14.653229371588539,44.0,55.5,74.25,83.0,98.5
581,217.0,5.177037788018432,0.7634251095669481,2.5,4.5,5.35,5.675,7.8475
582,217.0,5.458595391705069,0.6138502633476657,4.0,5.08,5.4,5.84,7.92
583,187.0,483.0580534759358,35.269181081025366,432.0,457.99850000000004,472.234,505.37649999999996,565.75
584,217.0,136.6540940092166,45.25845048082397,92.96,101.424,111.872,167.024,253.76
585,217.0,183.55253456221197,31.18749089705135,152.75,163.5,169.5,187.0,264.5
586,217.0,105.85511520737326,63.67297548811571,37.8,47.925,100.15,136.4,224.6
587,217.0,83.32145944700461,9.247000371412526,70.75,75.0,83.75,88.5,106.5
588,217.0,25.352590783410136,15.745988804572132,10.9,12.425,16.675,44.375,56.675
589,217.0,112.25154285714287,34.34908826908598,73.0138,78.484,96.9407,140.194,177.984
590,216.0,1.29837962962963,0.7360230433398836,0.0,1.25,1.5,1.75,3.25
592,217.0,380.73611059907836,35.41918862428283,264.96,345.6,385.92,408.96,449.28
594,217.0,373.4332811059908,30.159016195628897,341.145,353.085,360.702,374.789,455.086
595,217.0,205.37256221198155,60.84292198972095,132.432,147.938,215.396,258.86,327.734
596,217.0,7.913824884792627,1.8758991983915414,6.0,6.5,7.25,8.25,14.75
597,217.0,127.4539861751152,62.22928742014689,44.5,73.5,108.75,175.75,267.5
598,217.0,51.915451612903226,9.64326917007352,42.1175,45.758,46.8325,54.2125,75.5975
599,217.0,87.43602626728111,28.413601720174203,74.0,75.25,77.25,81.5,183.25
600,217.0,65.69279400921658,7.884181979357233,55.5,59.2501,63.5,67.5,89.5401
601,217.0,8.907603686635944,1.1240221139190003,6.75,7.5,9.5,9.75,10.2
602,217.0,492.7261382488479,230.57381571157558,212.0,263.9,459.15,733.45,918.6
603,217.0,24.10209262672811,15.857619907063286,9.5,13.0,15.7,45.9,51.7
605,217.0,24.506912442396313,12.76491279171448,11.1,13.39,19.3975,31.19,53.9425
606,217.0,56.49823732718894,3.5540006682790604,48.7675,54.6425,55.795,59.0225,63.7975
608,217.0,64.54953917050692,9.528108988554031,48.25,53.0,66.0,69.5,84.0
609,217.0,510.8076405529954,14.471193691319357,481.511,498.992,508.028,520.792,544.698
610,217.0,42.887971889400916,14.755696422957294,9.0,37.25,38.5,40.0,83.0
611,217.0,458.09086635944703,29.158106734625246,413.925,433.7,452.474,474.9,525.699
612,217.0,79.11314147465438,6.089425938212534,68.3405,74.8728,77.4718,82.2785,101.54
614,217.0,132.1831382488479,17.150976748971523,99.25,115.75,135.5,143.75,166.25
615,217.0,776.1153502304147,59.728413450483984,694.018,736.271,755.953,806.305,910.186
616,217.0,61.32235023041475,31.91548022173845,21.425,28.525,63.3,93.175,123.975
617,217.0,540.2863640552996,42.57059258543605,488.551,505.575,524.625,566.25,647.723
618,217.0,92.07981244239633,15.762052793646696,69.0,80.5,87.6,104.7,131.032
619,217.0,173.8756036866359,8.641417568979515,157.632,167.248,172.608,178.144,202.384
620,217.0,1166.7847004608295,207.55895160355368,0.0,1120.24,1194.38,1260.16,1384.02
622,217.0,207.83161290322585,41.967962579027436,146.8,158.575,225.625,241.9,271.7
623,217.0,22.295933179723505,9.168960417374235,15.0,16.25,17.75,25.5,46.25
624,217.0,78.4085059907834,14.759873894655108,64.5325,68.01,72.23,84.5975,119.547
625,217.0,111.12733225806454,43.14351359988749,53.7557,71.5447,100.241,138.347,223.716
626,217.0,105.01520737327189,21.22624105516088,78.0,82.75,104.5,119.25,149.5
627,217.0,102.52672350230414,9.531464529197137,90.25,96.5,99.0,103.5,127.5
628,217.0,18.106887557603685,2.018565661548655,15.5516,16.75,17.5,18.5,25.0
629,217.0,17.98198801843318,9.60873277999046,7.175,9.4,12.0,26.2,35.575
630,217.0,47.106877880184335,11.593707363210774,34.25,38.0,43.0,50.5,78.25
631,217.0,10.944101382488478,2.7446154985797877,4.6525,9.0525,10.2975,13.52,17.165
632,217.0,53.625499539170505,9.367190722446844,20.6667,47.75,49.75,55.25,85.25
633,217.0,27.87167281105991,0.5390960445315486,27.265,27.508,27.689,27.865,29.172
634,217.0,0.29006912442396315,0.12771969929725668,0.125,0.16,0.295,0.3425,0.7225
635,195.0,3.764564102564102,0.5146169526775058,2.8275,3.47875,3.715,4.0575,5.6825
636,217.0,0.17713133640553,0.10333911289644532,0.075,0.1025,0.1375,0.205,0.53
637,200.0,0.198475,0.19465853849251052,0.0975,0.11,0.115,0.13,0.81
638,217.0,3.5409792626728107,1.2691433857510939,1.4825,2.6875,3.5225,4.43,6.34
639,217.0,4.313363594470046,0.9934132780618611,4.0,4.0,4.0,4.0,12.2453
640,217.0,190.0442396313364,37.07720706571846,135.8,158.75,179.25,226.25,264.0
641,217.0,407.52041013824885,38.76744948768337,325.463,386.873,413.215,432.488,537.798
642,217.0,10.900691244239631,3.4248630658712877,7.0,8.25,9.75,11.5,18.75
643,217.0,82.85971474654379,25.805745979078495,58.112,65.0285,70.8243,93.4632,142.422
644,217.0,213.16584792626728,47.33121870452387,175.592,184.987,194.392,220.052,400.909
645,217.0,1455.049078341014,92.72851625038795,1303.97,1380.43,1439.47,1541.47,1658.08
646,217.0,43.64353271889401,19.674186753240356,21.525,29.275,32.625,49.6,89.275
648,217.0,876.6672811059907,57.00322715425257,736.25,840.75,852.5,911.25,1036.75
649,217.0,384.3172073732719,15.86799825085712,364.1,370.15,381.775,394.25,423.075
650,217.0,93.21198156682027,60.248382445165426,30.75,36.0,82.0,147.5,214.0
651,217.0,45.05513317972351,2.444560950204429,39.584,42.79,45.992,46.892,49.694
652,217.0,120.28972027649769,61.17205928585517,58.1328,70.2572,78.3392,157.782,239.192
653,217.0,636.8384562211982,55.829723603122765,553.042,596.351,625.369,668.029,749.869
654,205.0,53.758801463414635,4.193704944779782,49.227,50.8787,52.455,54.5835,65.7573
655,217.0,121.88309400921658,46.30449247872627,57.9215,79.5795,124.243,156.806,217.131
656,217.0,10.742857142857142,7.8681941280054115,3.1,5.4,8.2,12.0,36.9
657,217.0,51.211059907834105,38.09840410871109,10.6,24.9,35.5,49.6,146.3
658,217.0,12.985714285714286,9.753903709086817,2.4,4.1,7.2,22.7,32.5
659,217.0,14.668663594470045,9.163511303504544,4.2,8.8,10.0,18.2,44.6
660,217.0,5.3110322580645155,3.802308495174098,1.51,3.149,3.403,4.695,20.141
661,217.0,2.733986175115208,1.6889385321996562,0.938,1.83,1.882,2.989,8.124
662,217.0,6.2294930875576044,3.4831148550833055,1.6,3.8,4.6,8.8,15.3
663,217.0,33.25345622119816,23.63125871514666,9.7,12.3,28.5,40.8,102.1
664,217.0,23.85483870967742,12.42280560757834,11.5,12.6,24.4,29.8,81.0
665,217.0,5.026082949308756,2.5101609902138273,1.08,3.24,4.76,5.35,13.77
666,217.0,5.14147465437788,4.082996997548922,1.4,2.3,2.7,9.5,14.5
667,217.0,4.444239631336406,4.349177923352601,0.0,2.1,2.6,3.8,18.8
668,217.0,64.94701244239631,42.89099461769747,0.5959,29.4,60.6,107.7,136.6
669,217.0,6.278801843317972,1.9411986661539997,2.9,4.9,6.4,7.2,11.3
670,217.0,18.39677419354839,9.795820098279135,5.5,10.8,15.3,25.7,41.9
671,217.0,4.005069124423963,2.4400064738483613,1.5,2.4,2.8,4.7,11.3
672,217.0,9.289345622119816,2.1126676386238836,3.952,7.783,8.016,11.253,14.976
673,217.0,9.992119815668202,7.843814449310194,0.0,1.59,11.02,14.42,35.16
674,217.0,86.77281105990782,54.27071159445734,24.4,47.3,56.1,129.4,223.2
675,217.0,69.24654377880184,41.26022880516767,31.9,51.2,53.7,58.4,208.3
676,217.0,200.68986175115205,89.23186758684564,41.7,109.8,221.8,284.7,332.2
